persona_id,question_id,run_index,rating,failures,response,collected_at
0,1,1,4,0,4,2026-07-15T09:12:32.067785
0,1,2,4,0,4,2026-07-15T09:12:32.796179
0,1,3,4,0,4,2026-07-15T09:12:32.084640
0,1,4,4,0,4,2026-07-15T09:12:32.127392
0,1,5,4,0,4,2026-07-15T09:12:32.069400
0,1,6,4,0,4,2026-07-15T09:12:32.103121
0,1,7,4,0,4,2026-07-15T09:12:32.084369
0,1,8,4,0,4,2026-07-15T09:12:32.068755
0,1,9,4,0,4,2026-07-15T09:12:31.974001
0,1,10,4,0,4,2026-07-15T09:12:32.252634
0,2,1,5,0,5,2026-07-15T09:12:33.775229
0,2,2,5,0,5,2026-07-15T09:12:33.654284
0,2,3,5,0,5,2026-07-15T09:12:33.887802
0,2,4,5,0,5,2026-07-15T09:12:33.595706
0,2,5,5,0,5,2026-07-15T09:12:33.651149
0,2,6,5,0,5,2026-07-15T09:12:33.607106
0,2,7,5,0,5,2026-07-15T09:12:34.367441
0,2,8,5,0,5,2026-07-15T09:12:34.381247
0,2,9,5,0,5,2026-07-15T09:12:34.256925
0,2,10,5,0,5,2026-07-15T09:12:34.292386
0,3,1,2,0,2,2026-07-15T09:12:32.695959
0,3,2,2,0,2,2026-07-15T09:12:35.674232
0,3,3,2,0,2,2026-07-15T09:12:32.729202
0,3,4,2,0,2,2026-07-15T09:12:32.932899
0,3,5,2,0,2,2026-07-15T09:12:32.775153
0,3,6,2,0,2,2026-07-15T09:12:33.240240
0,3,7,2,0,2,2026-07-15T09:12:33.261179
0,3,8,2,0,2,2026-07-15T09:12:33.324649
0,3,9,2,0,2,2026-07-15T09:12:33.358688
0,3,10,2,0,2,2026-07-15T09:12:33.622331
0,4,1,2,0,2,2026-07-15T09:12:33.857860
0,4,2,2,0,2,2026-07-15T09:12:33.865855
0,4,3,2,0,2,2026-07-15T09:12:33.975046
0,4,4,2,0,2,2026-07-15T09:12:33.990854
0,4,5,2,0,2,2026-07-15T09:12:34.163426
0,4,6,2,0,2,2026-07-15T09:12:34.220171
0,4,7,2,0,2,2026-07-15T09:12:34.189211
0,4,8,2,0,2,2026-07-15T09:12:34.189760
0,4,9,2,0,2,2026-07-15T09:12:34.243957
0,4,10,2,0,2,2026-07-15T09:12:34.276399
0,5,1,2,0,2,2026-07-15T09:12:34.428431
0,5,2,2,0,2,2026-07-15T09:12:34.426919
0,5,3,2,0,2,2026-07-15T09:12:34.572952
0,5,4,2,0,2,2026-07-15T09:12:34.574608
0,5,5,2,0,2,2026-07-15T09:12:34.695288
0,5,6,2,0,2,2026-07-15T09:12:34.723862
0,5,7,2,0,2,2026-07-15T09:12:34.817841
0,5,8,2,0,2,2026-07-15T09:12:34.734466
0,5,9,2,0,2,2026-07-15T09:12:34.794885
0,5,10,2,0,2,2026-07-15T09:12:34.857967
0,6,1,5,0,5,2026-07-15T09:12:34.864906
0,6,2,5,0,5,2026-07-15T09:12:34.841500
0,6,3,5,0,5,2026-07-15T09:12:34.859857
0,6,4,5,0,5,2026-07-15T09:12:35.009562
0,6,5,5,0,5,2026-07-15T09:12:34.895994
0,6,6,5,0,5,2026-07-15T09:12:34.990672
0,6,7,5,0,5,2026-07-15T09:12:34.972456
0,6,8,5,0,5,2026-07-15T09:12:35.148478
0,6,9,5,0,5,2026-07-15T09:12:35.100620
0,6,10,5,0,5,2026-07-15T09:12:35.310615
0,7,1,4,0,4,2026-07-15T09:12:35.355506
0,7,2,4,0,4,2026-07-15T09:12:35.275196
0,7,3,4,0,4,2026-07-15T09:12:35.438652
0,7,4,4,0,4,2026-07-15T09:12:35.591857
0,7,5,4,0,4,2026-07-15T09:12:35.411480
0,7,6,4,0,4,2026-07-15T09:12:35.410729
0,7,7,4,0,4,2026-07-15T09:12:35.976924
0,7,8,4,0,4,2026-07-15T09:12:35.530817
0,7,9,4,0,4,2026-07-15T09:12:35.422655
0,7,10,4,0,4,2026-07-15T09:12:35.592154
0,8,1,3,0,3,2026-07-15T09:12:35.876658
0,8,2,3,0,3,2026-07-15T09:12:35.583502
0,8,3,3,0,3,2026-07-15T09:12:35.640691
0,8,4,3,0,3,2026-07-15T09:12:35.732697
0,8,5,3,0,3,2026-07-15T09:12:35.922556
0,8,6,3,0,3,2026-07-15T09:12:36.076964
0,8,7,3,0,3,2026-07-15T09:12:36.057142
0,8,8,3,0,3,2026-07-15T09:12:36.076433
0,8,9,3,0,3,2026-07-15T09:12:36.008160
0,8,10,3,0,3,2026-07-15T09:12:36.141250
0,9,1,3,0,3,2026-07-15T09:12:35.981750
0,9,2,3,0,3,2026-07-15T09:12:36.024380
0,9,3,3,0,3,2026-07-15T09:12:36.095129
0,9,4,3,0,3,2026-07-15T09:12:36.148477
0,9,5,3,0,3,2026-07-15T09:12:36.179445
0,9,6,3,0,3,2026-07-15T09:12:36.175116
0,9,7,3,0,3,2026-07-15T09:12:36.245462
0,9,8,3,0,3,2026-07-15T09:12:36.294664
0,9,9,3,0,3,2026-07-15T09:12:36.536110
0,9,10,3,0,3,2026-07-15T09:12:36.657631
0,10,1,2,0,2,2026-07-15T09:12:36.524565
0,10,2,2,0,2,2026-07-15T09:12:36.477208
0,10,3,2,0,2,2026-07-15T09:12:36.591255
0,10,4,2,0,2,2026-07-15T09:12:36.796561
0,10,5,2,0,2,2026-07-15T09:12:36.616600
0,10,6,2,0,2,2026-07-15T09:12:36.610261
