persona_id,question_id,run_index,rating,failures,response,collected_at
0,1,1,4,0,4,2026-07-15T09:12:31.487004
0,1,2,4,0,4,2026-07-15T09:12:31.501994
0,1,3,4,0,4,2026-07-15T09:12:31.422983
0,1,4,4,0,4,2026-07-15T09:12:31.487314
0,1,5,4,0,4,2026-07-15T09:12:31.467380
0,1,6,4,0,4,2026-07-15T09:12:31.573377
0,1,7,4,0,4,2026-07-15T09:12:31.604830
0,1,8,4,0,4,2026-07-15T09:12:31.481783
0,1,9,4,0,4,2026-07-15T09:12:31.517514
0,1,10,4,0,4,2026-07-15T09:12:31.417872
0,2,1,4,0,4,2026-07-15T09:12:31.445902
0,2,2,4,0,4,2026-07-15T09:12:31.581307
0,2,3,4,0,4,2026-07-15T09:12:31.414171
0,2,4,4,0,4,2026-07-15T09:12:31.467057
0,2,5,4,0,4,2026-07-15T09:12:31.431925
0,2,6,4,0,4,2026-07-15T09:12:31.467777
0,2,7,4,0,4,2026-07-15T09:12:32.087625
0,2,8,4,0,4,2026-07-15T09:12:31.902130
0,2,9,4,0,4,2026-07-15T09:12:31.899500
0,2,10,4,0,4,2026-07-15T09:12:31.996663
0,3,1,2,0,2,2026-07-15T09:12:32.069802
0,3,2,2,0,2,2026-07-15T09:12:32.259775
0,3,3,2,0,2,2026-07-15T09:12:32.039045
0,3,4,2,0,2,2026-07-15T09:12:32.084358
0,3,5,2,0,2,2026-07-15T09:12:32.038770
0,3,6,2,0,2,2026-07-15T09:12:32.067529
0,3,7,2,0,2,2026-07-15T09:12:32.145320
0,3,8,2,0,2,2026-07-15T09:12:32.068844
0,3,9,2,0,2,2026-07-15T09:12:32.069141
0,3,10,2,0,2,2026-07-15T09:12:32.410884
0,4,1,2,0,2,2026-07-15T09:12:32.158048
0,4,2,2,0,2,2026-07-15T09:12:32.086983
0,4,3,2,0,2,2026-07-15T09:12:32.493857
0,4,4,2,0,2,2026-07-15T09:12:32.607018
0,4,5,2,0,2,2026-07-15T09:12:32.644423
0,4,6,2,0,2,2026-07-15T09:12:32.622865
0,4,7,2,0,2,2026-07-15T09:12:32.791907
0,4,8,2,0,2,2026-07-15T09:12:32.743936
0,4,9,2,0,2,2026-07-15T09:12:32.615225
0,4,10,2,0,2,2026-07-15T09:12:32.689664
0,5,1,2,0,2,2026-07-15T09:12:32.582608
0,5,2,2,0,2,2026-07-15T09:12:32.689125
0,5,3,2,0,2,2026-07-15T09:12:32.641473
0,5,4,2,0,2,2026-07-15T09:12:32.665819
0,5,5,2,0,2,2026-07-15T09:12:32.707849
0,5,6,2,0,2,2026-07-15T09:12:32.758208
0,5,7,2,0,2,2026-07-15T09:12:32.760659
0,5,8,2,0,2,2026-07-15T09:12:33.381641
0,5,9,2,0,2,2026-07-15T09:12:33.008435
0,5,10,2,0,2,2026-07-15T09:12:33.274443
0,6,1,4,0,4,2026-07-15T09:12:33.290779
0,6,2,4,0,4,2026-07-15T09:12:33.078021
0,6,3,4,0,4,2026-07-15T09:12:33.229129
0,6,4,4,0,4,2026-07-15T09:12:33.155715
0,6,5,4,0,4,2026-07-15T09:12:33.174298
0,6,6,4,0,4,2026-07-15T09:12:33.129749
0,6,7,4,0,4,2026-07-15T09:12:33.210012
0,6,8,4,0,4,2026-07-15T09:12:33.564826
0,6,9,4,0,4,2026-07-15T09:12:33.290420
0,6,10,4,0,4,2026-07-15T09:12:33.429378
0,7,1,4,0,4,2026-07-15T09:12:33.330332
0,7,2,4,0,4,2026-07-15T09:12:33.347368
0,7,3,4,0,4,2026-07-15T09:12:33.375931
0,7,4,4,0,4,2026-07-15T09:12:33.581160
0,7,5,4,0,4,2026-07-15T09:12:35.024374
0,7,6,4,0,4,2026-07-15T09:12:33.672199
0,7,7,4,0,4,2026-07-15T09:12:33.708334
0,7,8,4,0,4,2026-07-15T09:12:33.708705
0,7,9,4,0,4,2026-07-15T09:12:33.813013
0,7,10,4,0,4,2026-07-15T09:12:33.831123
0,8,1,3,0,3,2026-07-15T09:12:33.787178
0,8,2,2,0,2,2026-07-15T09:12:33.876337
0,8,3,2,0,2,2026-07-15T09:12:33.857559
0,8,4,3,0,3,2026-07-15T09:12:34.311457
0,8,5,3,0,3,2026-07-15T09:12:33.875976
0,8,6,3,0,3,2026-07-15T09:12:34.077165
0,8,7,3,0,3,2026-07-15T09:12:33.924682
0,8,8,3,0,3,2026-07-15T09:12:34.043772
0,8,9,3,0,3,2026-07-15T09:12:34.110481
0,8,10,3,0,3,2026-07-15T09:12:34.231392
0,9,1,2,0,2,2026-07-15T09:12:34.365918
0,9,2,2,0,2,2026-07-15T09:12:34.276410
0,9,3,2,0,2,2026-07-15T09:12:34.355960
0,9,4,2,0,2,2026-07-15T09:12:34.322470
0,9,5,2,0,2,2026-07-15T09:12:34.695311
0,9,6,2,0,2,2026-07-15T09:12:34.489717
0,9,7,2,0,2,2026-07-15T09:12:34.408711
0,9,8,2,0,2,2026-07-15T09:12:34.416463
0,9,9,2,0,2,2026-07-15T09:12:34.413990
0,9,10,2,0,2,2026-07-15T09:12:34.425226
0,10,1,3,0,3,2026-07-15T09:12:35.010125
0,10,2,3,0,3,2026-07-15T09:12:34.664975
0,10,3,3,0,3,2026-07-15T09:12:34.672272
0,10,4,3,0,3,2026-07-15T09:12:34.756109
0,10,5,3,0,3,2026-07-15T09:12:34.896378
0,10,6,3,0,3,2026-07-15T09:12:34.898449
0,10,7,3,0,3,2026-07-15T09:12:35.079260
0,10,8,3,0,3,2026-07-15T09:12:34.981816
0,10,9,3,0,3,2026-07-15T09:12:34.910195
0,10,10,3,0,3,2026-07-15T09:12:35.100244
0,11,1,4,0,4,2026-07-15T09:12:35.257628
0,11,2,3,0,3,2026-07-15T09:12:34.898853
0,11,3,3,0,3,2026-07-15T09:12:34.876734
0,11,4,3,0,3,2026-07-15T09:12:35.025014
0,11,5,3,0,3,2026-07-15T09:12:35.165320
0,11,6,4,0,4,2026-07-15T09:12:35.215477
0,11,7,3,0,3,2026-07-15T09:12:35.310613
0,11,8,3,0,3,2026-07-15T09:12:35.311423
0,11,9,3,0,3,2026-07-15T09:12:35.614455
0,11,10,4,0,4,2026-07-15T09:12:35.425999
0,12,1,4,0,4,2026-07-15T09:12:35.397009
0,12,2,4,0,4,2026-07-15T09:12:37.440102
0,12,3,4,0,4,2026-07-15T09:12:35.374014
0,12,4,4,0,4,2026-07-15T09:12:35.495118
0,12,5,4,0,4,2026-07-15T09:12:35.510221
0,12,6,4,0,4,2026-07-15T09:12:35.648731
0,12,7,4,0,4,2026-07-15T09:12:35.540905
0,12,8,4,0,4,2026-07-15T09:12:35.592334
0,12,9,4,0,4,2026-07-15T09:12:35.673999
0,12,10,4,0,4,2026-07-15T09:12:35.643885
0,13,1,2,0,2,2026-07-15T09:12:35.756911
0,13,2,2,0,2,2026-07-15T09:12:35.932093
0,13,3,2,0,2,2026-07-15T09:12:35.905241
0,13,4,2,0,2,2026-07-15T09:12:35.830792
0,13,5,2,0,2,2026-07-15T09:12:35.881748
0,13,6,2,0,2,2026-07-15T09:12:36.226676
0,13,7,2,0,2,2026-07-15T09:12:36.280029
0,13,8,2,0,2,2026-07-15T09:12:36.014525
0,13,9,2,0,2,2026-07-15T09:12:36.197252
0,13,10,2,0,2,2026-07-15T09:12:36.057473
0,14,1,4,0,4,2026-07-15T09:12:36.282124
0,14,2,4,0,4,2026-07-15T09:12:36.373565
0,14,3,4,0,4,2026-07-15T09:12:36.315031
0,14,4,4,0,4,2026-07-15T09:12:36.341743
0,14,5,4,0,4,2026-07-15T09:12:36.355683
0,14,6,4,0,4,2026-07-15T09:12:36.474098
0,14,7,4,0,4,2026-07-15T09:12:36.527035
0,14,8,4,0,4,2026-07-15T09:12:36.607263
0,14,9,4,0,4,2026-07-15T09:12:36.702238
0,14,10,4,0,4,2026-07-15T09:12:36.596436
0,15,1,2,0,2,2026-07-15T09:12:36.713814
0,15,2,2,0,2,2026-07-15T09:12:36.843854
0,15,3,2,0,2,2026-07-15T09:12:36.792932
0,15,4,2,0,2,2026-07-15T09:12:36.908506
0,15,5,2,0,2,2026-07-15T09:12:36.852328
0,15,6,2,0,2,2026-07-15T09:12:36.959883
0,15,7,2,0,2,2026-07-15T09:12:36.919262
0,15,8,2,0,2,2026-07-15T09:12:36.889915
0,15,9,2,0,2,2026-07-15T09:12:37.003467
0,15,10,2,0,2,2026-07-15T09:12:36.948813
0,16,1,4,0,4,2026-07-15T09:12:37.043409
0,16,2,4,0,4,2026-07-15T09:12:37.173344
0,16,3,4,0,4,2026-07-15T09:12:37.175865
0,16,4,4,0,4,2026-07-15T09:12:37.305301
0,16,5,4,0,4,2026-07-15T09:12:37.258510
0,16,6,4,0,4,2026-07-15T09:12:37.242107
0,16,7,4,0,4,2026-07-15T09:12:37.565980
0,16,8,4,0,4,2026-07-15T09:12:37.336579
0,16,9,4,0,4,2026-07-15T09:12:40.596645
0,16,10,4,0,4,2026-07-15T09:12:37.639696
0,17,1,5,0,5,2026-07-15T09:12:37.600368
0,17,2,4,0,4,2026-07-15T09:12:37.503516
0,17,3,5,0,5,2026-07-15T09:12:37.644596
0,17,4,4,0,4,2026-07-15T09:12:37.610493
