persona_id,question_id,run_index,rating,failures,response,collected_at
0,1,1,2,0,2,2026-07-15T12:51:55.015624
0,1,2,2,0,2,2026-07-15T12:51:54.691493
0,1,3,2,0,2,2026-07-15T12:51:54.801512
0,1,4,2,0,2,2026-07-15T12:51:54.847525
0,1,5,2,0,2,2026-07-15T12:51:54.638749
0,1,6,2,0,2,2026-07-15T12:51:55.234615
0,1,7,2,0,2,2026-07-15T12:51:54.774032
0,1,8,2,0,2,2026-07-15T12:51:54.686881
0,1,9,2,0,2,2026-07-15T12:51:54.747144
0,1,10,2,0,2,2026-07-15T12:51:54.554774
0,2,1,4,0,4,2026-07-15T12:51:54.665372
0,2,2,4,0,4,2026-07-15T12:51:54.717126
0,2,3,4,0,4,2026-07-15T12:51:54.757188
0,2,4,4,0,4,2026-07-15T12:51:55.011251
0,2,5,4,0,4,2026-07-15T12:51:54.738829
0,2,6,4,0,4,2026-07-15T12:51:54.653226
0,2,7,4,0,4,2026-07-15T12:51:55.486227
0,2,8,4,0,4,2026-07-15T12:51:56.239357
0,2,9,4,0,4,2026-07-15T12:51:56.804671
0,2,10,4,0,4,2026-07-15T12:51:56.010010
0,3,1,1,0,1,2026-07-15T12:51:55.318517
0,3,2,1,0,1,2026-07-15T12:51:55.345886
0,3,3,1,0,1,2026-07-15T12:51:55.560548
0,3,4,1,0,1,2026-07-15T12:51:55.422832
0,3,5,1,0,1,2026-07-15T12:51:55.400814
0,3,6,1,0,1,2026-07-15T12:51:55.598590
0,3,7,1,0,1,2026-07-15T12:51:55.415679
0,3,8,1,0,1,2026-07-15T12:51:55.434825
0,3,9,1,0,1,2026-07-15T12:51:58.583486
0,3,10,1,0,1,2026-07-15T12:51:55.704851
0,4,1,1,0,1,2026-07-15T12:51:55.792910
0,4,2,1,0,1,2026-07-15T12:51:57.278591
0,4,3,1,0,1,2026-07-15T12:51:56.046682
0,4,4,1,0,1,2026-07-15T12:51:56.147992
0,4,5,1,0,1,2026-07-15T12:51:56.180655
0,4,6,1,0,1,2026-07-15T12:51:56.961706
0,4,7,1,0,1,2026-07-15T12:51:56.321760
0,4,8,1,0,1,2026-07-15T12:51:56.124378
0,4,9,1,0,1,2026-07-15T12:51:56.226061
0,4,10,1,0,1,2026-07-15T12:51:56.551404
0,5,1,1,0,1,2026-07-15T12:51:58.539196
0,5,2,1,0,1,2026-07-15T12:51:58.578494
0,5,3,1,0,1,2026-07-15T12:51:58.674051
0,5,4,1,0,1,2026-07-15T12:51:58.625341
0,5,5,1,0,1,2026-07-15T12:51:59.545060
0,5,6,1,0,1,2026-07-15T12:51:58.907333
0,5,7,1,0,1,2026-07-15T12:51:58.867868
0,5,8,1,0,1,2026-07-15T12:51:58.797388
0,5,9,1,0,1,2026-07-15T12:51:58.808469
0,5,10,1,0,1,2026-07-15T12:51:58.872493
0,6,1,3,0,3,2026-07-15T12:51:57.293701
0,6,2,3,0,3,2026-07-15T12:51:57.483990
0,6,3,3,0,3,2026-07-15T12:51:57.741772
0,6,4,3,0,3,2026-07-15T12:51:58.060756
0,6,5,3,0,3,2026-07-15T12:51:58.076092
0,6,6,3,0,3,2026-07-15T12:51:58.666021
0,6,7,3,0,3,2026-07-15T12:51:58.361491
0,6,8,3,0,3,2026-07-15T12:51:58.574412
0,6,9,3,0,3,2026-07-15T12:51:58.963338
0,6,10,3,0,3,2026-07-15T12:51:59.006415
0,7,1,4,0,4,2026-07-15T12:51:59.046117
0,7,2,4,0,4,2026-07-15T12:51:59.257179
0,7,3,4,0,4,2026-07-15T12:51:59.208960
0,7,4,4,0,4,2026-07-15T12:51:59.557715
