persona_id,question_id,run_index,rating,failures,response,collected_at
0,1,1,3,0,3,2026-07-15T08:49:54.075213
0,1,2,3,0,3,2026-07-15T08:49:56.189820
0,1,3,3,0,3,2026-07-15T08:49:57.036436
0,1,4,3,0,3,2026-07-15T08:49:58.845869
0,1,5,3,0,3,2026-07-15T08:49:59.841007
0,1,6,3,0,3,2026-07-15T08:50:00.650596
0,1,7,3,0,3,2026-07-15T08:50:01.445556
0,1,8,3,0,3,2026-07-15T08:50:02.373326
0,1,9,3,0,3,2026-07-15T08:50:03.114132
0,1,10,3,0,3,2026-07-15T08:50:03.929176
0,2,1,2,0,2,2026-07-15T08:50:09.562633
0,2,2,2,0,2,2026-07-15T08:50:11.364680
0,2,3,2,0,2,2026-07-15T08:50:12.282244
0,2,4,2,0,2,2026-07-15T08:50:13.544728
0,2,5,2,0,2,2026-07-15T08:50:14.201305
0,2,6,2,0,2,2026-07-15T08:50:14.786131
0,2,7,2,0,2,2026-07-15T08:50:15.526908
0,2,8,2,0,2,2026-07-15T08:50:20.301871
0,2,9,2,0,2,2026-07-15T08:50:20.975465
0,2,10,2,0,2,2026-07-15T08:50:21.642646
0,3,1,1,0,1,2026-07-15T08:50:22.444958
0,3,2,1,0,1,2026-07-15T08:50:23.598080
0,3,3,2,0,2,2026-07-15T08:50:24.519357
0,3,4,1,0,1,2026-07-15T08:50:25.242855
0,3,5,1,0,1,2026-07-15T08:50:26.500220
0,3,6,1,0,1,2026-07-15T08:50:27.400735
0,3,7,1,0,1,2026-07-15T08:50:28.211137
0,3,8,1,0,1,2026-07-15T08:50:29.012688
0,3,9,1,0,1,2026-07-15T08:50:30.114744
0,3,10,1,0,1,2026-07-15T08:50:31.333628
0,4,1,0,0,0,2026-07-15T08:50:32.856937
0,4,2,0,0,0,2026-07-15T08:50:34.596629
0,4,3,0,0,0,2026-07-15T08:50:35.467583
0,4,4,0,0,0,2026-07-15T08:50:36.130288
0,4,5,0,0,0,2026-07-15T08:50:37.878838
0,4,6,0,0,0,2026-07-15T08:50:38.602254
0,4,7,0,0,0,2026-07-15T08:50:39.252102
0,4,8,0,0,0,2026-07-15T08:50:40.050037
0,4,9,0,0,0,2026-07-15T08:50:40.686351
0,4,10,0,0,0,2026-07-15T08:50:41.332554
0,5,1,1,0,1,2026-07-15T08:50:42.061297
0,5,2,1,0,1,2026-07-15T08:50:42.959040
0,5,3,1,0,1,2026-07-15T08:50:43.911538
0,5,4,1,0,1,2026-07-15T08:50:44.650984
0,5,5,1,0,1,2026-07-15T08:50:45.320296
0,5,6,1,0,1,2026-07-15T08:50:45.971757
0,5,7,1,0,1,2026-07-15T08:50:46.654510
0,5,8,1,0,1,2026-07-15T08:50:47.262874
0,5,9,1,0,1,2026-07-15T08:50:49.301582
0,5,10,1,0,1,2026-07-15T08:50:49.870363
0,6,1,0,0,0,2026-07-15T08:50:50.583206
0,6,2,0,0,0,2026-07-15T08:50:51.402390
0,6,3,0,0,0,2026-07-15T08:50:52.092799
0,6,4,0,0,0,2026-07-15T08:50:53.247745
0,6,5,0,0,0,2026-07-15T08:50:54.149099
0,6,6,0,0,0,2026-07-15T08:50:54.828236
0,6,7,0,0,0,2026-07-15T08:50:55.456583
0,6,8,0,0,0,2026-07-15T08:50:56.103878
0,6,9,0,0,0,2026-07-15T08:50:56.968449
0,6,10,0,0,0,2026-07-15T08:50:57.814095
0,7,1,3,0,3,2026-07-15T08:50:59.683979
0,7,2,3,0,3,2026-07-15T08:51:00.934169
0,7,3,3,0,3,2026-07-15T08:51:01.728171
0,7,4,3,0,3,2026-07-15T08:51:02.619873
0,7,5,3,0,3,2026-07-15T08:51:03.358632
0,7,6,3,0,3,2026-07-15T08:51:04.516603
0,7,7,3,0,3,2026-07-15T08:51:06.562341
0,7,8,3,0,3,2026-07-15T08:51:07.254078
0,7,9,3,0,3,2026-07-15T08:51:08.003891
0,7,10,3,0,3,2026-07-15T08:51:08.913311
0,8,1,0,0,0,2026-07-15T08:51:09.517843
0,8,2,0,0,0,2026-07-15T08:51:10.151672
0,8,3,0,0,0,2026-07-15T08:51:10.785402
0,8,4,0,0,0,2026-07-15T08:51:11.677748
0,8,5,0,0,0,2026-07-15T08:51:12.934475
0,8,6,0,0,0,2026-07-15T08:51:13.603452
0,8,7,0,0,0,2026-07-15T08:51:14.348908
0,8,8,0,0,0,2026-07-15T08:51:14.992755
0,8,9,0,0,0,2026-07-15T08:51:15.585427
0,8,10,0,0,0,2026-07-15T08:51:16.186951
0,9,1,3,0,3,2026-07-15T08:51:19.210785
0,9,2,3,0,3,2026-07-15T08:51:20.239740
0,9,3,3,0,3,2026-07-15T08:51:20.967825
0,9,4,3,0,3,2026-07-15T08:51:22.329814
0,9,5,3,0,3,2026-07-15T08:51:23.564335
0,9,6,3,0,3,2026-07-15T08:51:24.313970
0,9,7,3,0,3,2026-07-15T08:51:25.062216
0,9,8,3,0,3,2026-07-15T08:51:25.996764
0,9,9,3,0,3,2026-07-15T08:51:26.955341
0,9,10,3,0,3,2026-07-15T08:51:27.628488
1,1,1,3,0,3,2026-07-15T08:51:28.446578
1,1,2,3,0,3,2026-07-15T08:51:29.329424
1,1,3,3,0,3,2026-07-15T08:51:30.064273
1,1,4,3,0,3,2026-07-15T08:51:30.819714
1,1,5,3,0,3,2026-07-15T08:51:31.528809
1,1,6,3,0,3,2026-07-15T08:51:32.642601
1,1,7,3,0,3,2026-07-15T08:51:33.510968
1,1,8,3,0,3,2026-07-15T08:51:34.296853
1,1,9,3,0,3,2026-07-15T08:51:35.143027
1,1,10,3,0,3,2026-07-15T08:51:35.923625
1,2,1,2,0,2,2026-07-15T08:51:36.686416
1,2,2,2,0,2,2026-07-15T08:51:37.499205
1,2,3,2,0,2,2026-07-15T08:51:38.460674
1,2,4,2,0,2,2026-07-15T08:51:39.193817
1,2,5,2,0,2,2026-07-15T08:51:39.984903
1,2,6,2,0,2,2026-07-15T08:51:40.709077
1,2,7,2,0,2,2026-07-15T08:51:41.583792
1,2,8,2,0,2,2026-07-15T08:51:42.575952
1,2,9,2,0,2,2026-07-15T08:51:43.452151
1,2,10,2,0,2,2026-07-15T08:51:44.181885
1,3,1,2,0,2,2026-07-15T08:51:45.465828
1,3,2,2,0,2,2026-07-15T08:51:46.643908
1,3,3,2,0,2,2026-07-15T08:51:47.554517
1,3,4,2,0,2,2026-07-15T08:51:48.512957
1,3,5,2,0,2,2026-07-15T08:51:49.201027
1,3,6,2,0,2,2026-07-15T08:51:49.995002
1,3,7,2,0,2,2026-07-15T08:51:51.838153
1,3,8,2,0,2,2026-07-15T08:51:52.606760
1,3,9,2,0,2,2026-07-15T08:51:53.379599
1,3,10,2,0,2,2026-07-15T08:51:55.791573
1,4,1,0,0,0,2026-07-15T08:51:56.735551
1,4,2,0,0,0,2026-07-15T08:51:57.475253
1,4,3,0,0,0,2026-07-15T08:51:58.174708
1,4,4,0,0,0,2026-07-15T08:51:58.944519
1,4,5,0,0,0,2026-07-15T08:52:00.156229
1,4,6,0,0,0,2026-07-15T08:52:00.933563
1,4,7,0,0,0,2026-07-15T08:52:01.962529
1,4,8,0,0,0,2026-07-15T08:52:02.765936
1,4,9,0,0,0,2026-07-15T08:52:03.838076
1,4,10,0,0,0,2026-07-15T08:52:09.026152
1,5,1,2,0,2,2026-07-15T08:52:10.821006
1,5,2,2,0,2,2026-07-15T08:52:11.840468
1,5,3,2,0,2,2026-07-15T08:52:12.625426
1,5,4,2,0,2,2026-07-15T08:52:13.381977
1,5,5,2,0,2,2026-07-15T08:52:14.100984
1,5,6,2,0,2,2026-07-15T08:52:15.163355
1,5,7,2,0,2,2026-07-15T08:52:16.571261
1,5,8,2,0,2,2026-07-15T08:52:17.358632
1,5,9,2,0,2,2026-07-15T08:52:18.093372
1,5,10,2,0,2,2026-07-15T08:52:20.051888
1,6,1,2,0,2,2026-07-15T08:52:21.436724
1,6,2,2,0,2,2026-07-15T08:52:22.463206
1,6,3,2,0,2,2026-07-15T08:52:23.127848
1,6,4,2,0,2,2026-07-15T08:52:23.721893
1,6,5,2,0,2,2026-07-15T08:52:24.450247
1,6,6,2,0,2,2026-07-15T08:52:25.413576
1,6,7,2,0,2,2026-07-15T08:52:26.102234
1,6,8,2,0,2,2026-07-15T08:52:26.864648
1,6,9,2,0,2,2026-07-15T08:52:27.584016
1,6,10,2,0,2,2026-07-15T08:52:34.501839
1,7,1,4,0,4,2026-07-15T08:52:35.191741
1,7,2,4,0,4,2026-07-15T08:52:35.943498
1,7,3,4,0,4,2026-07-15T08:52:38.982247
1,7,4,4,0,4,2026-07-15T08:52:39.890562
1,7,5,4,0,4,2026-07-15T08:52:40.704675
1,7,6,4,0,4,2026-07-15T08:52:41.388855
1,7,7,4,0,4,2026-07-15T08:52:42.283148
1,7,8,4,0,4,2026-07-15T08:52:42.978302
1,7,9,4,0,4,2026-07-15T08:52:43.943302
1,7,10,4,0,4,2026-07-15T08:52:44.774310
1,8,1,2,0,2,2026-07-15T08:52:45.527784
1,8,2,2,0,2,2026-07-15T08:52:46.318344
1,8,3,2,0,2,2026-07-15T08:52:47.047363
1,8,4,2,0,2,2026-07-15T08:52:47.771482
1,8,5,2,0,2,2026-07-15T08:52:48.548716
1,8,6,2,0,2,2026-07-15T08:52:49.365841
1,8,7,2,0,2,2026-07-15T08:52:50.203989
1,8,8,2,0,2,2026-07-15T08:52:51.132069
1,8,9,2,0,2,2026-07-15T08:52:52.007981
1,8,10,2,0,2,2026-07-15T08:52:52.744654
1,9,1,3,0,3,2026-07-15T08:52:53.573569
1,9,2,3,0,3,2026-07-15T08:52:55.053514
1,9,3,3,0,3,2026-07-15T08:52:56.062912
1,9,4,3,0,3,2026-07-15T08:52:56.811427
1,9,5,3,0,3,2026-07-15T08:52:57.784988
1,9,6,3,0,3,2026-07-15T08:52:58.721835
1,9,7,3,0,3,2026-07-15T08:52:59.766885
1,9,8,3,0,3,2026-07-15T08:53:00.487745
1,9,9,3,0,3,2026-07-15T08:53:01.318649
1,9,10,3,0,3,2026-07-15T08:53:02.195798
2,1,1,2,0,2,2026-07-15T08:53:02.904724
2,1,2,2,0,2,2026-07-15T08:53:03.583798
2,1,3,2,0,2,2026-07-15T08:53:04.492727
2,1,4,2,0,2,2026-07-15T08:53:05.314952
2,1,5,2,0,2,2026-07-15T08:53:06.214742
2,1,6,2,0,2,2026-07-15T08:53:07.039933
2,1,7,2,0,2,2026-07-15T08:53:07.819257
2,1,8,2,0,2,2026-07-15T08:53:08.933852
2,1,9,2,0,2,2026-07-15T08:53:09.699398
2,1,10,2,0,2,2026-07-15T08:53:10.676915
2,2,1,1,0,1,2026-07-15T08:53:11.470720
2,2,2,1,0,1,2026-07-15T08:53:12.236744
2,2,3,1,0,1,2026-07-15T08:53:14.352236
