persona_id,question_id,run_index,rating,failures,response,collected_at
99,1,1,4,0,4,2026-03-31T12:44:17.257513
99,1,2,4,0,4,2026-03-31T12:44:17.867114
99,1,3,4,0,4,2026-03-31T12:44:18.618544
99,1,4,4,0,4,2026-03-31T12:44:19.254911
99,1,5,5,0,5,2026-03-31T12:44:19.850620
99,1,6,4,0,4,2026-03-31T12:44:20.470778
99,1,7,4,0,4,2026-03-31T12:44:21.008940
99,1,8,4,0,4,2026-03-31T12:44:21.602403
99,1,9,5,0,5,2026-03-31T12:44:22.258581
99,1,10,4,0,4,2026-03-31T12:44:22.957913
99,1,11,5,0,5,2026-03-31T12:44:23.483362
99,1,12,5,0,5,2026-03-31T12:44:24.250547
99,1,13,4,0,4,2026-03-31T12:44:24.892394
99,1,14,5,0,5,2026-03-31T12:44:56.555040
99,1,15,5,0,5,2026-03-31T12:44:57.136607
99,1,16,5,0,5,2026-03-31T12:44:57.863038
99,1,17,4,0,4,2026-03-31T12:44:58.862002
99,1,18,5,0,5,2026-03-31T12:44:59.430627
99,1,19,4,0,4,2026-03-31T12:44:59.999420
99,1,20,4,0,4,2026-03-31T12:45:00.564819
99,1,21,5,0,5,2026-03-31T12:45:01.191490
99,1,22,5,0,5,2026-03-31T12:45:01.714386
99,1,23,5,0,5,2026-03-31T12:45:02.418104
99,1,24,5,0,5,2026-03-31T12:45:03.128748
99,1,25,4,0,4,2026-03-31T12:45:04.079045
99,1,26,5,0,5,2026-03-31T12:45:04.689237
99,1,27,5,0,5,2026-03-31T12:45:05.260437
99,1,28,5,0,5,2026-03-31T12:45:05.909233
99,1,29,5,0,5,2026-03-31T12:45:06.571054
99,1,30,5,0,5,2026-03-31T12:45:07.790419
99,1,31,5,0,5,2026-03-31T12:45:08.355053
99,1,32,5,0,5,2026-03-31T12:45:08.970171
99,1,33,4,0,4,2026-03-31T12:45:09.547116
99,1,34,5,0,5,2026-03-31T12:45:11.268085
99,1,35,5,0,5,2026-03-31T12:45:11.917396
99,1,36,5,0,5,2026-03-31T12:45:12.425527
99,1,37,5,0,5,2026-03-31T12:45:13.508668
99,1,38,5,0,5,2026-03-31T12:45:14.024754
99,1,39,4,0,4,2026-03-31T12:45:14.686184
99,1,40,5,0,5,2026-03-31T12:45:15.259308
99,1,41,5,0,5,2026-03-31T12:45:16.406003
99,1,42,5,0,5,2026-03-31T12:45:17.023054
99,1,43,4,0,4,2026-03-31T12:45:17.661639
99,1,44,5,0,5,2026-03-31T12:45:18.260635
99,1,45,4,0,4,2026-03-31T12:45:18.895116
99,1,46,4,0,4,2026-03-31T12:45:22.502876
99,1,47,5,0,5,2026-03-31T12:45:23.112563
99,1,48,5,0,5,2026-03-31T12:45:23.834389
99,1,49,4,0,4,2026-03-31T12:45:24.351018
99,1,50,5,0,5,2026-03-31T12:45:24.990991
99,2,1,5,0,5,2026-03-31T12:45:25.476495
99,2,2,5,0,5,2026-03-31T12:45:26.068521
99,2,3,5,0,5,2026-03-31T12:45:26.679097
99,2,4,5,0,5,2026-03-31T12:45:27.310949
99,2,5,5,0,5,2026-03-31T12:45:27.864812
99,2,6,5,0,5,2026-03-31T12:45:28.494442
99,2,7,5,0,5,2026-03-31T12:45:29.067219
99,2,8,5,0,5,2026-03-31T12:45:29.575123
99,2,9,5,0,5,2026-03-31T12:45:30.146148
99,2,10,5,0,5,2026-03-31T12:45:30.684013
99,2,11,5,0,5,2026-03-31T12:45:31.203662
99,2,12,5,0,5,2026-03-31T12:45:31.771221
99,2,13,5,0,5,2026-03-31T12:45:32.254352
99,2,14,5,0,5,2026-03-31T12:45:32.766450
99,2,15,5,0,5,2026-03-31T12:45:36.732809
99,2,16,5,0,5,2026-03-31T12:45:37.360206
99,2,17,5,0,5,2026-03-31T12:45:37.899311
99,2,18,5,0,5,2026-03-31T12:45:38.405522
99,2,19,5,0,5,2026-03-31T12:45:38.920245
99,2,20,5,0,5,2026-03-31T12:45:43.801858
99,2,21,5,0,5,2026-03-31T12:45:44.406552
99,2,22,5,0,5,2026-03-31T12:45:45.674449
99,2,23,5,0,5,2026-03-31T12:45:46.291528
99,2,24,5,0,5,2026-03-31T12:45:46.760092
99,2,25,5,0,5,2026-03-31T12:45:47.295029
99,2,26,5,0,5,2026-03-31T12:45:47.876318
99,2,27,5,0,5,2026-03-31T12:45:48.444533
99,2,28,5,0,5,2026-03-31T12:45:48.974568
99,2,29,5,0,5,2026-03-31T12:45:49.611624
99,2,30,5,0,5,2026-03-31T12:45:50.184548
99,2,31,5,0,5,2026-03-31T12:45:51.922225
99,2,32,5,0,5,2026-03-31T12:45:52.444355
99,2,33,5,0,5,2026-03-31T12:45:52.960395
99,2,34,5,0,5,2026-03-31T12:45:53.567014
99,2,35,5,0,5,2026-03-31T12:45:54.033973
99,2,36,5,0,5,2026-03-31T12:45:54.576158
99,2,37,5,0,5,2026-03-31T12:45:55.466515
99,2,38,5,0,5,2026-03-31T12:45:55.986100
99,2,39,5,0,5,2026-03-31T12:45:56.662274
99,2,40,5,0,5,2026-03-31T12:45:57.178158
99,2,41,5,0,5,2026-03-31T12:45:57.929093
99,2,42,5,0,5,2026-03-31T12:45:58.548935
99,2,43,5,0,5,2026-03-31T12:45:59.210932
99,2,44,5,0,5,2026-03-31T12:45:59.824163
99,2,45,5,0,5,2026-03-31T12:46:00.507998
99,2,46,5,0,5,2026-03-31T12:46:01.021306
99,2,47,5,0,5,2026-03-31T12:46:01.676897
99,2,48,5,0,5,2026-03-31T12:46:02.393355
99,2,49,5,0,5,2026-03-31T12:46:02.907425
99,2,50,5,0,5,2026-03-31T12:46:03.613258
99,3,1,3,0,3,2026-03-31T12:46:04.243920
99,3,2,3,0,3,2026-03-31T12:46:04.721102
99,3,3,3,0,3,2026-03-31T12:46:05.264627
99,3,4,3,0,3,2026-03-31T12:46:05.877281
99,3,5,3,0,3,2026-03-31T12:46:06.549363
99,3,6,3,0,3,2026-03-31T12:46:07.054243
99,3,7,3,0,3,2026-03-31T12:46:07.864846
99,3,8,3,0,3,2026-03-31T12:46:08.444518
99,3,9,3,0,3,2026-03-31T12:46:11.234985
99,3,10,3,0,3,2026-03-31T12:46:11.702127
99,3,11,3,0,3,2026-03-31T12:46:12.335034
99,3,12,3,0,3,2026-03-31T12:46:13.006145
99,3,13,3,0,3,2026-03-31T12:46:13.604499
99,3,14,3,0,3,2026-03-31T12:46:14.372443
99,3,15,3,0,3,2026-03-31T12:46:14.919177
99,3,16,3,0,3,2026-03-31T12:46:15.438521
99,3,17,3,0,3,2026-03-31T12:46:16.106445
99,3,18,3,0,3,2026-03-31T12:46:16.563719
99,3,19,3,0,3,2026-03-31T12:46:17.291077
99,3,20,3,0,3,2026-03-31T12:46:17.806271
99,3,21,3,0,3,2026-03-31T12:46:18.459857
99,3,22,3,0,3,2026-03-31T12:46:19.142463
99,3,23,3,0,3,2026-03-31T12:46:19.862257
99,3,24,3,0,3,2026-03-31T12:46:20.462553
99,3,25,3,0,3,2026-03-31T12:46:21.139925
99,3,26,3,0,3,2026-03-31T12:46:21.579519
99,3,27,3,0,3,2026-03-31T12:46:22.159055
99,3,28,3,0,3,2026-03-31T12:46:22.663939
99,3,29,3,0,3,2026-03-31T12:46:23.315712
99,3,30,3,0,3,2026-03-31T12:46:23.849996
99,3,31,3,0,3,2026-03-31T12:46:24.384449
99,3,32,3,0,3,2026-03-31T12:46:24.869794
99,3,33,3,0,3,2026-03-31T12:46:25.491619
99,3,34,3,0,3,2026-03-31T12:46:26.225847
99,3,35,3,0,3,2026-03-31T12:46:26.737620
99,3,36,3,0,3,2026-03-31T12:46:27.338938
99,3,37,3,0,3,2026-03-31T12:46:27.924523
99,3,38,3,0,3,2026-03-31T12:46:28.595182
99,3,39,3,0,3,2026-03-31T12:46:29.242368
99,3,40,3,0,3,2026-03-31T12:46:30.167809
99,3,41,3,0,3,2026-03-31T12:46:30.677867
99,3,42,3,0,3,2026-03-31T12:46:31.236357
99,3,43,3,0,3,2026-03-31T12:46:31.727929
99,3,44,3,0,3,2026-03-31T12:46:32.328541
99,3,45,3,0,3,2026-03-31T12:46:32.921746
99,3,46,3,0,3,2026-03-31T12:46:33.632048
99,3,47,3,0,3,2026-03-31T12:46:34.241121
99,3,48,3,0,3,2026-03-31T12:46:34.716479
99,3,49,3,0,3,2026-03-31T12:46:35.301859
99,3,50,3,0,3,2026-03-31T12:46:37.822408
99,4,1,3,0,3,2026-03-31T12:46:38.490845
99,4,2,3,0,3,2026-03-31T12:46:39.016153
99,4,3,3,0,3,2026-03-31T12:46:39.611038
99,4,4,3,0,3,2026-03-31T12:46:40.411019
99,4,5,3,0,3,2026-03-31T12:46:40.931063
99,4,6,3,0,3,2026-03-31T12:46:41.465239
99,4,7,3,0,3,2026-03-31T12:46:42.027349
99,4,8,3,0,3,2026-03-31T12:46:42.614262
99,4,9,3,0,3,2026-03-31T12:46:43.291028
99,4,10,3,0,3,2026-03-31T12:46:43.786289
99,4,11,3,0,3,2026-03-31T12:46:44.539317
99,4,12,3,0,3,2026-03-31T12:46:45.201920
99,4,13,3,0,3,2026-03-31T12:46:45.707268
99,4,14,3,0,3,2026-03-31T12:46:46.356719
99,4,15,3,0,3,2026-03-31T12:46:46.854850
99,4,16,3,0,3,2026-03-31T12:46:47.381244
99,4,17,3,0,3,2026-03-31T12:46:48.049059
99,4,18,3,0,3,2026-03-31T12:46:48.622780
99,4,19,3,0,3,2026-03-31T12:46:49.210936
99,4,20,3,0,3,2026-03-31T12:46:49.870558
99,4,21,3,0,3,2026-03-31T12:46:51.804036
99,4,22,3,0,3,2026-03-31T12:46:52.401311
99,4,23,3,0,3,2026-03-31T12:46:52.876867
