persona_id,question_id,run_index,rating,failures,response,collected_at
0,1,1,3,0,3,2025-10-22T10:27:22.184580
0,1,2,3,0,3,2025-10-22T10:27:22.664555
0,1,3,3,0,3,2025-10-22T10:27:23.322072
0,1,4,3,0,3,2025-10-22T10:27:23.755240
0,1,5,3,0,3,2025-10-22T10:27:24.204000
0,1,6,3,0,3,2025-10-22T10:27:24.819147
0,1,7,3,0,3,2025-10-22T10:27:25.233314
0,1,8,3,0,3,2025-10-22T10:27:25.807188
0,1,9,3,0,3,2025-10-22T10:27:26.441747
0,1,10,3,0,3,2025-10-22T10:27:27.040618
0,2,1,5,0,5,2025-10-22T10:27:27.536754
0,2,2,5,0,5,2025-10-22T10:27:27.962461
0,2,3,5,0,5,2025-10-22T10:27:28.496285
0,2,4,5,0,5,2025-10-22T10:27:29.068305
0,2,5,5,0,5,2025-10-22T10:27:29.814406
0,2,6,5,0,5,2025-10-22T10:27:30.274723
0,2,7,5,0,5,2025-10-22T10:27:30.816086
0,2,8,5,0,5,2025-10-22T10:27:31.318581
0,2,9,5,0,5,2025-10-22T10:27:31.943339
0,2,10,5,0,5,2025-10-22T10:27:32.377067
0,3,1,1,0,1,2025-10-22T10:27:32.809281
0,3,2,1,0,1,2025-10-22T10:27:33.461963
0,3,3,1,0,1,2025-10-22T10:27:34.121111
0,3,4,1,0,1,2025-10-22T10:27:34.767100
0,3,5,1,0,1,2025-10-22T10:27:35.232049
0,3,6,1,0,1,2025-10-22T10:27:35.723588
0,3,7,1,0,1,2025-10-22T10:27:36.265431
0,3,8,1,0,1,2025-10-22T10:27:36.835134
0,3,9,1,0,1,2025-10-22T10:27:37.388790
0,3,10,1,0,1,2025-10-22T10:27:38.001404
0,4,1,2,0,2,2025-10-22T10:27:38.881473
0,4,2,2,0,2,2025-10-22T10:27:39.336323
0,4,3,2,0,2,2025-10-22T10:27:40.145185
0,4,4,2,0,2,2025-10-22T10:27:40.760944
0,4,5,2,0,2,2025-10-22T10:27:41.228450
0,4,6,2,0,2,2025-10-22T10:27:41.798378
0,4,7,2,0,2,2025-10-22T10:27:42.427410
0,4,8,2,0,2,2025-10-22T10:27:42.912332
0,4,9,2,0,2,2025-10-22T10:27:43.356178
0,4,10,2,0,2,2025-10-22T10:27:43.963892
0,5,1,1,0,1,2025-10-22T10:27:44.358908
0,5,2,1,0,1,2025-10-22T10:27:44.771044
0,5,3,1,0,1,2025-10-22T10:27:45.193444
0,5,4,1,0,1,2025-10-22T10:27:45.618396
0,5,5,1,0,1,2025-10-22T10:27:46.087378
0,5,6,1,0,1,2025-10-22T10:27:46.642629
0,5,7,1,0,1,2025-10-22T10:27:47.287416
0,5,8,1,0,1,2025-10-22T10:27:48.352703
0,5,9,1,0,1,2025-10-22T10:27:49.877246
0,5,10,1,0,1,2025-10-22T10:27:50.532996
0,6,1,4,0,4,2025-10-22T10:27:51.007957
0,6,2,5,0,5,2025-10-22T10:27:51.567206
0,6,3,5,0,5,2025-10-22T10:27:52.342636
0,6,4,5,0,5,2025-10-22T10:27:53.026825
0,6,5,5,0,5,2025-10-22T10:27:53.586575
0,6,6,5,0,5,2025-10-22T10:27:54.278829
0,6,7,5,0,5,2025-10-22T10:27:54.896651
0,6,8,5,0,5,2025-10-22T10:27:56.306310
0,6,9,4,0,4,2025-10-22T10:27:56.803554
0,6,10,5,0,5,2025-10-22T10:27:57.410982
0,7,1,5,0,5,2025-10-22T10:27:58.195445
0,7,2,5,0,5,2025-10-22T10:27:58.873457
0,7,3,5,0,5,2025-10-22T10:27:59.563976
0,7,4,5,0,5,2025-10-22T10:28:00.386319
0,7,5,5,0,5,2025-10-22T10:28:00.906713
0,7,6,5,0,5,2025-10-22T10:28:01.633377
0,7,7,5,0,5,2025-10-22T10:28:02.321374
0,7,8,5,0,5,2025-10-22T10:28:03.068027
0,7,9,5,0,5,2025-10-22T10:28:03.588397
0,7,10,5,0,5,2025-10-22T10:28:04.653794
0,8,1,2,0,2,2025-10-22T10:28:05.117794
0,8,2,2,0,2,2025-10-22T10:28:05.558502
0,8,3,2,0,2,2025-10-22T10:28:06.201160
0,8,4,2,0,2,2025-10-22T10:28:06.691161
0,8,5,2,0,2,2025-10-22T10:28:07.214160
0,8,6,2,0,2,2025-10-22T10:28:34.888955
0,8,7,2,0,2,2025-10-22T10:28:35.431486
0,8,8,2,0,2,2025-10-22T10:28:35.893463
0,8,9,2,0,2,2025-10-22T10:28:36.563515
0,8,10,2,0,2,2025-10-22T10:28:37.006296
0,9,1,2,0,2,2025-10-22T10:28:37.525001
0,9,2,2,0,2,2025-10-22T10:28:38.328739
0,9,3,2,0,2,2025-10-22T10:28:38.817883
0,9,4,2,0,2,2025-10-22T10:28:39.268796
0,9,5,2,0,2,2025-10-22T10:28:39.835817
0,9,6,2,0,2,2025-10-22T10:28:40.386726
0,9,7,2,0,2,2025-10-22T10:28:40.885779
0,9,8,2,0,2,2025-10-22T10:28:41.377244
0,9,9,2,0,2,2025-10-22T10:28:42.023611
0,9,10,2,0,2,2025-10-22T10:28:42.473871
0,10,1,2,0,2,2025-10-22T10:28:43.031808
0,10,2,2,0,2,2025-10-22T10:28:43.606581
0,10,3,2,0,2,2025-10-22T10:28:44.344771
0,10,4,2,0,2,2025-10-22T10:28:44.916588
0,10,5,2,0,2,2025-10-22T10:28:47.879481
0,10,6,1,0,1,2025-10-22T10:28:48.392404
0,10,7,2,0,2,2025-10-22T10:28:48.879961
0,10,8,2,0,2,2025-10-22T10:28:49.478362
0,10,9,2,0,2,2025-10-22T10:28:49.905263
0,10,10,2,0,2,2025-10-22T10:28:50.529069
0,11,1,3,0,3,2025-10-22T10:28:50.998044
0,11,2,2,0,2,2025-10-22T10:28:51.413281
0,11,3,3,0,3,2025-10-22T10:28:51.928605
0,11,4,3,0,3,2025-10-22T10:28:52.401065
0,11,5,2,0,2,2025-10-22T10:28:53.223750
0,11,6,3,0,3,2025-10-22T10:28:53.735252
0,11,7,3,0,3,2025-10-22T10:28:54.151218
0,11,8,3,0,3,2025-10-22T10:28:54.807662
0,11,9,2,0,2,2025-10-22T10:28:55.461892
0,11,10,3,0,3,2025-10-22T10:28:55.996631
0,12,1,5,0,5,2025-10-22T10:28:56.686458
0,12,2,5,0,5,2025-10-22T10:28:57.119003
0,12,3,5,0,5,2025-10-22T10:28:57.974180
0,12,4,5,0,5,2025-10-22T10:28:58.508537
0,12,5,5,0,5,2025-10-22T10:28:58.936355
0,12,6,5,0,5,2025-10-22T10:28:59.352055
0,12,7,5,0,5,2025-10-22T10:28:59.870833
0,12,8,5,0,5,2025-10-22T10:29:00.291643
0,12,9,5,0,5,2025-10-22T10:29:00.934789
0,12,10,5,0,5,2025-10-22T10:29:01.415235
0,13,1,2,0,2,2025-10-22T10:29:02.005383
0,13,2,2,0,2,2025-10-22T10:29:02.531221
0,13,3,2,0,2,2025-10-22T10:29:03.136688
0,13,4,2,0,2,2025-10-22T10:29:03.566068
0,13,5,2,0,2,2025-10-22T10:29:04.020563
0,13,6,2,0,2,2025-10-22T10:29:04.468775
0,13,7,2,0,2,2025-10-22T10:29:04.919078
0,13,8,2,0,2,2025-10-22T10:29:05.436734
0,13,9,2,0,2,2025-10-22T10:29:06.148712
0,13,10,2,0,2,2025-10-22T10:29:06.642221
0,14,1,4,0,4,2025-10-22T10:29:07.071572
0,14,2,4,0,4,2025-10-22T10:29:07.783220
0,14,3,4,0,4,2025-10-22T10:29:08.203398
0,14,4,4,0,4,2025-10-22T10:29:09.033530
0,14,5,4,0,4,2025-10-22T10:29:09.453437
0,14,6,4,0,4,2025-10-22T10:29:09.860280
0,14,7,4,0,4,2025-10-22T10:29:10.317044
0,14,8,4,0,4,2025-10-22T10:29:10.734586
0,14,9,4,0,4,2025-10-22T10:29:11.139846
0,14,10,4,0,4,2025-10-22T10:29:11.551793
0,15,1,1,0,1,2025-10-22T10:29:12.030269
0,15,2,1,0,1,2025-10-22T10:29:12.738726
0,15,3,1,0,1,2025-10-22T10:29:13.437164
0,15,4,1,0,1,2025-10-22T10:29:14.022303
0,15,5,1,0,1,2025-10-22T10:29:14.626351
0,15,6,1,0,1,2025-10-22T10:29:15.224981
0,15,7,1,0,1,2025-10-22T10:29:17.170564
0,15,8,1,0,1,2025-10-22T10:29:17.682681
0,15,9,1,0,1,2025-10-22T10:29:18.257245
0,15,10,1,0,1,2025-10-22T10:29:18.904712
0,16,1,4,0,4,2025-10-22T10:29:19.407264
0,16,2,4,0,4,2025-10-22T10:29:19.977336
0,16,3,4,0,4,2025-10-22T10:29:21.005462
0,16,4,4,0,4,2025-10-22T10:29:21.676308
0,16,5,4,0,4,2025-10-22T10:29:22.324099
0,16,6,4,0,4,2025-10-22T10:29:22.893488
0,16,7,4,0,4,2025-10-22T10:29:23.572750
0,16,8,4,0,4,2025-10-22T10:29:24.081752
0,16,9,4,0,4,2025-10-22T10:29:24.670169
0,16,10,4,0,4,2025-10-22T10:29:25.348910
0,17,1,5,0,5,2025-10-22T10:29:25.937192
0,17,2,5,0,5,2025-10-22T10:29:26.423837
0,17,3,5,0,5,2025-10-22T10:29:26.921753
0,17,4,5,0,5,2025-10-22T10:29:27.333150
0,17,5,5,0,5,2025-10-22T10:29:27.812977
0,17,6,5,0,5,2025-10-22T10:29:28.299478
0,17,7,5,0,5,2025-10-22T10:29:28.790485
0,17,8,5,0,5,2025-10-22T10:29:29.212381
0,17,9,5,0,5,2025-10-22T10:29:29.805716
0,17,10,5,0,5,2025-10-22T10:29:30.295388
0,18,1,4,0,4,2025-10-22T10:29:30.838780
0,18,2,4,0,4,2025-10-22T10:29:31.234527
0,18,3,4,0,4,2025-10-22T10:29:31.671331
0,18,4,4,0,4,2025-10-22T10:29:32.197621
0,18,5,4,0,4,2025-10-22T10:29:33.864872
0,18,6,4,0,4,2025-10-22T10:29:35.068934
0,18,7,4,0,4,2025-10-22T10:29:35.627018
0,18,8,4,0,4,2025-10-22T10:29:36.120212
0,18,9,4,0,4,2025-10-22T10:29:36.652146
0,18,10,4,0,4,2025-10-22T10:29:37.367529
0,19,1,3,0,3,2025-10-22T10:29:37.970174
0,19,2,3,0,3,2025-10-22T10:29:39.589427
0,19,3,3,0,3,2025-10-22T10:29:40.252564
0,19,4,3,0,3,2025-10-22T10:29:40.784213
0,19,5,3,0,3,2025-10-22T10:29:41.304777
0,19,6,3,0,3,2025-10-22T10:29:41.980820
0,19,7,3,0,3,2025-10-22T10:29:42.476262
0,19,8,3,0,3,2025-10-22T10:29:43.157474
0,19,9,3,0,3,2025-10-22T10:29:43.891877
0,19,10,3,0,3,2025-10-22T10:29:44.488843
0,20,1,2,0,2,2025-10-22T10:29:45.134946
0,20,2,2,0,2,2025-10-22T10:29:45.644764
0,20,3,2,0,2,2025-10-22T10:29:46.226660
0,20,4,2,0,2,2025-10-22T10:29:46.667089
0,20,5,2,0,2,2025-10-22T10:29:47.266889
0,20,6,2,0,2,2025-10-22T10:29:47.781563
0,20,7,2,0,2,2025-10-22T10:29:48.219601
0,20,8,2,0,2,2025-10-22T10:29:48.871156
0,20,9,2,0,2,2025-10-22T10:29:49.649358
0,20,10,2,0,2,2025-10-22T10:29:50.510732
0,21,1,5,0,5,2025-10-22T10:29:51.058923
0,21,2,5,0,5,2025-10-22T10:29:51.631191
0,21,3,5,0,5,2025-10-22T10:29:52.258931
0,21,4,5,0,5,2025-10-22T10:29:52.777980
0,21,5,5,0,5,2025-10-22T10:29:53.413794
0,21,6,5,0,5,2025-10-22T10:29:53.955812
0,21,7,5,0,5,2025-10-22T10:29:54.588149
0,21,8,5,0,5,2025-10-22T10:29:55.102075
0,21,9,5,0,5,2025-10-22T10:29:55.777718
0,21,10,5,0,5,2025-10-22T10:29:56.946202
0,22,1,5,0,5,2025-10-22T10:29:57.358632
0,22,2,5,0,5,2025-10-22T10:29:57.980624
0,22,3,5,0,5,2025-10-22T10:29:58.635727
0,22,4,5,0,5,2025-10-22T10:29:59.230133
0,22,5,5,0,5,2025-10-22T10:29:59.724806
0,22,6,5,0,5,2025-10-22T10:30:00.324278
0,22,7,5,0,5,2025-10-22T10:30:00.954185
0,22,8,5,0,5,2025-10-22T10:30:05.198386
0,22,9,5,0,5,2025-10-22T10:30:05.714689
0,22,10,5,0,5,2025-10-22T10:30:06.935720
0,23,1,3,0,3,2025-10-22T10:30:07.490423
0,23,2,3,0,3,2025-10-22T10:33:57.480771
0,23,3,3,0,3,2025-10-22T10:33:58.100397
0,23,4,3,0,3,2025-10-22T10:33:58.695405
0,23,5,3,0,3,2025-10-22T10:33:59.325032
0,23,6,3,0,3,2025-10-22T10:33:59.848885
0,23,7,3,0,3,2025-10-22T10:34:00.781685
0,23,8,3,0,3,2025-10-22T10:34:01.236383
0,23,9,3,0,3,2025-10-22T10:34:01.634354
0,23,10,3,0,3,2025-10-22T10:34:02.179872
0,24,1,0,0,0,2025-10-22T10:34:02.860150
0,24,2,0,0,0,2025-10-22T10:34:03.529365
