question_id,run_index,rating,failures,response,collected_at
1,1,5,0,5,2025-11-10T12:51:47.882960
1,2,5,0,5,2025-11-10T12:51:59.325627
1,3,5,0,5,2025-11-10T12:52:10.638089
1,4,5,0,5,2025-11-10T12:52:21.584481
1,5,5,0,5,2025-11-10T12:52:35.846810
1,6,5,0,5,2025-11-10T12:52:48.196521
1,7,5,0,5,2025-11-10T12:53:02.267130
1,8,5,0,5,2025-11-10T12:53:15.369405
1,9,5,0,5,2025-11-10T12:53:26.673110
1,10,5,0,5,2025-11-10T12:53:37.655389
2,1,5,0,5,2025-11-10T12:53:48.312461
2,2,5,0,5,2025-11-10T12:53:59.445911
2,3,5,0,5,2025-11-10T12:54:11.244610
2,4,5,0,5,2025-11-10T12:54:22.696492
2,5,5,0,5,2025-11-10T12:54:33.912968
2,6,5,0,5,2025-11-10T12:54:45.072340
2,7,5,0,5,2025-11-10T12:54:56.514300
2,8,5,0,5,2025-11-10T12:55:07.270824
2,9,5,0,5,2025-11-10T12:55:18.483381
2,10,5,0,5,2025-11-10T12:55:29.263143
3,1,3,0,3,2025-11-10T12:55:40.668305
3,2,2,0,2,2025-11-10T12:55:51.394314
3,3,2,0,2,2025-11-10T12:56:02.540439
3,4,2,0,2,2025-11-10T12:56:13.430545
3,5,2,0,2,2025-11-10T12:56:24.185753
3,6,2,0,2,2025-11-10T12:56:34.854432
3,7,3,0,3,2025-11-10T12:56:46.724727
3,8,2,0,2,2025-11-10T12:56:57.835005
3,9,2,0,2,2025-11-10T12:57:08.457413
3,10,2,0,2,2025-11-10T12:57:19.410271
4,1,2,0,2,2025-11-10T12:57:30.852691
4,2,2,0,2,2025-11-10T12:57:41.668413
4,3,3,0,3,2025-11-10T12:57:52.908801
4,4,3,0,3,2025-11-10T12:58:04.660414
4,5,2,0,2,2025-11-10T12:58:16.602114
4,6,2,0,2,2025-11-10T12:58:27.702222
4,7,3,0,3,2025-11-10T12:58:38.859459
4,8,2,0,2,2025-11-10T12:58:49.531809
4,9,3,0,3,2025-11-10T12:59:01.144905
4,10,3,0,3,2025-11-10T12:59:12.538754
5,1,3,0,3,2025-11-10T12:59:24.171952
5,2,3,0,3,2025-11-10T12:59:35.474952
5,3,2,0,2,2025-11-10T12:59:46.194412
5,4,2,0,2,2025-11-10T12:59:57.087162
5,5,3,0,3,2025-11-10T13:00:08.396334
5,6,2,0,2,2025-11-10T13:00:19.304344
5,7,2,0,2,2025-11-10T13:00:29.907145
5,8,3,0,3,2025-11-10T13:00:35.983331
5,9,2,0,2,2025-11-10T13:00:47.143401
5,10,2,0,2,2025-11-10T13:00:57.996458
6,1,5,0,5,2025-11-10T13:01:09.733789
6,2,5,0,5,2025-11-10T13:01:21.352056
6,3,5,0,5,2025-11-10T13:01:33.257403
6,4,5,0,5,2025-11-10T13:01:44.961155
6,5,5,0,5,2025-11-10T13:01:55.831678
6,6,5,0,5,2025-11-10T13:02:06.578435
6,7,5,0,5,2025-11-10T13:02:17.485272
6,8,5,0,5,2025-11-10T13:02:28.172921
6,9,5,0,5,2025-11-10T13:02:39.081753
6,10,5,0,5,2025-11-10T13:02:49.738718
7,1,5,0,5,2025-11-10T13:03:00.744725
7,2,5,0,5,2025-11-10T13:03:11.337907
7,3,5,0,5,2025-11-10T13:03:23.067736
7,4,5,0,5,2025-11-10T13:03:34.521549
7,5,5,0,5,2025-11-10T13:03:45.863708
7,6,5,0,5,2025-11-10T13:03:57.061159
7,7,5,0,5,2025-11-10T13:04:08.272826
7,8,5,0,5,2025-11-10T13:04:19.694445
7,9,5,0,5,2025-11-10T13:04:30.355246
7,10,5,0,5,2025-11-10T13:04:41.978755
8,1,3,0,3,2025-11-10T13:04:53.521203
8,2,3,0,3,2025-11-10T13:05:04.373317
8,3,4,0,4,2025-11-10T13:05:17.033697
8,4,3,0,3,2025-11-10T13:05:33.506100
8,5,3,0,3,2025-11-10T13:05:48.140876
8,6,4,0,4,2025-11-10T13:05:59.758069
8,7,4,0,4,2025-11-10T13:06:11.430421
8,8,4,0,4,2025-11-10T13:06:24.096517
8,9,2,0,2,2025-11-10T13:06:39.097722
8,10,3,0,3,2025-11-10T13:06:55.504500
9,1,2,0,2,2025-11-10T13:07:06.510060
9,2,2,0,2,2025-11-10T13:07:17.545433
9,3,3,0,3,2025-11-10T13:07:28.740665
9,4,2,0,2,2025-11-10T13:07:39.566903
9,5,2,0,2,2025-11-10T13:07:51.064068
9,6,3,0,3,2025-11-10T13:08:02.626315
9,7,2,0,2,2025-11-10T13:08:13.497886
9,8,3,0,3,2025-11-10T13:08:24.844454
9,9,2,0,2,2025-11-10T13:08:36.696525
9,10,2,0,2,2025-11-10T13:08:47.812296
10,1,2,0,2,2025-11-10T13:08:58.759019
10,2,2,0,2,2025-11-10T13:09:09.666999
10,3,3,0,3,2025-11-10T13:09:21.750941
